Machine_ID,Client_Name,Operating_Hours,Temperature_C,Vibration_mm_s,Pressure_PSI,Last_Service_Days,Failure_in_Next_30_Days
M-0310,Gamma Solutions,606,71.23078201656182,1.364528767032121,101.8595468914608,330,0
M-0311,Beta Industries,3170,68.86871947484259,0.9593018913730442,123.78891637521937,273,0
M-0312,Gamma Solutions,699,57.007836365541756,1.7975494450068255,121.18784777147866,254,0
M-0313,Beta Industries,5088,72.32786742940164,0.8529388353128959,107.23083508344425,61,0
M-0314,Gamma Solutions,9331,62.43236022984074,0.3389836097275689,92.63430614088097,347,1
M-0315,Delta Mfg,190,48.100782950214466,0.3610713664518215,117.6610332441091,351,0
M-0316,Beta Industries,980,81.94592220513731,0.008731014237755552,94.73075830797275,225,0
M-0317,Gamma Solutions,2975,79.58385819842043,0.5370660687224307,98.62304115603703,336,0
M-0318,Delta Mfg,6102,70.5166097685108,2.072961402132288,95.30876392677268,103,0
M-0319,Gamma Solutions,1184,72.29074688205702,2.3710039065205053,107.9224846709007,48,0
M-0320,Alpha Corp,3327,80.74318012715563,0.33934911837732695,127.55288501105842,225,1
M-0321,Alpha Corp,3394,72.24339656778082,4.792885324320694,109.92438694664708,342,0
M-0322,Delta Mfg,8319,79.04017554761315,1.0469465272198988,103.35171961358456,233,0
M-0323,Epsilon Tech,1816,67.0251779912615,3.7329880020532302,87.11577604932134,70,0
M-0324,Epsilon Tech,5854,83.11983738573946,1.8401728572998342,118.28186877094764,47,0
M-0325,Alpha Corp,6709,73.20785725932684,1.9225416863021825,98.29393091107059,228,0
M-0326,Alpha Corp,569,71.94051943605874,0.13331833260237544,111.76276428737145,10,0
M-0327,Epsilon Tech,5442,57.29938911287968,0.3726749753850562,104.68672076125038,185,0
M-0328,Beta Industries,1895,72.86955854301709,0.013280870648300134,122.57265829399157,80,0
M-0329,Epsilon Tech,2733,61.68045082505549,1.8888458702204491,107.64145411957172,13,0
M-0330,Gamma Solutions,3863,63.617172734715055,0.6333942539037825,109.11610468215423,314,1
M-0331,Beta Industries,7455,61.846243716838785,2.3172495939063014,117.2862072118319,340,0
M-0332,Gamma Solutions,4014,59.337650681007744,0.6208574302854776,141.6041027339478,324,0
M-0333,Alpha Corp,1686,91.24771403016962,2.566655827816013,123.32670395537832,84,1
M-0334,Beta Industries,3009,83.31339061988403,0.21009747014551702,108.67090840477086,86,0
M-0335,Gamma Solutions,7806,89.2036750214426,0.28560285472287716,110.04796985922933,157,0
M-0336,Gamma Solutions,154,57.77104980444436,0.6252666254008039,102.12710809513348,144,0
M-0337,Beta Industries,1409,70.71253749910892,0.7876084128300138,95.75006444720456,63,0
M-0338,Delta Mfg,784,57.06492374795904,0.6431838437721333,101.70873819400516,43,0
M-0339,Epsilon Tech,8096,63.04305122802936,2.163643449581856,98.41776554432086,158,1
M-0340,Gamma Solutions,7560,60.81873016583425,0.1529683473758091,119.80052575693828,185,0
M-0341,Epsilon Tech,7343,82.39584006441561,0.6489855135201501,93.93207713196522,286,0
M-0342,Epsilon Tech,7206,66.0377032189824,2.7232178293074334,129.99815842070066,323,0
M-0343,Alpha Corp,5596,80.68379333694017,0.10369891033129384,121.28069575428245,24,0
M-0344,Epsilon Tech,5801,76.04120889588518,4.279878633489093,110.30752594051502,357,1
M-0345,Gamma Solutions,2806,93.03638752104789,6.437384348032799,110.00477917197603,205,1
M-0346,Alpha Corp,537,55.20555776860276,0.1391077210000163,101.6407803557817,362,0
M-0347,Beta Industries,5986,82.59233239786799,0.5164263028173407,114.05126617021646,224,0
M-0348,Gamma Solutions,1841,81.46440870400727,0.6987799790484399,126.32138694812883,101,0
M-0349,Alpha Corp,8716,60.26621161972965,2.24678690507134,99.4526530661628,204,0
M-0350,Alpha Corp,6971,80.0713333647316,1.3592388889518636,86.99911866621905,8,0
M-0351,Epsilon Tech,5625,73.36144963026229,1.5507784870292411,120.54827382285116,172,0
M-0352,Beta Industries,2950,67.72523740046593,2.125191113839611,114.865489613657,208,0
M-0353,Gamma Solutions,7992,61.760645130280004,0.1883091196450512,93.1970179783823,96,0
M-0354,Gamma Solutions,4780,62.80890548550814,2.686524730154199,98.99912943628823,162,0
M-0355,Epsilon Tech,2368,90.49812095785926,1.8343247460356409,97.1134358892479,291,0
M-0356,Beta Industries,6655,70.00682818957483,1.2917869311235872,99.13201596448627,96,0
M-0357,Gamma Solutions,8173,77.82130001531459,3.3073076334907716,105.14475868938219,306,0
M-0358,Beta Industries,4495,62.09100618332447,1.8074917585466457,106.00179043578879,145,0
M-0359,Gamma Solutions,9163,62.201470537783614,0.337906148279541,100.2380951739731,258,1
M-0360,Epsilon Tech,6002,80.81984809249943,0.842508477040461,98.62754270750108,300,0
M-0361,Delta Mfg,6614,56.50423788448468,1.021954995821515,106.56823484120928,102,0
M-0362,Gamma Solutions,9358,65.84786232094729,0.08520100630115762,112.51537302289341,177,0
M-0363,Alpha Corp,5919,70.34027411072232,4.639604701440924,105.25555195452733,328,0
M-0364,Alpha Corp,853,71.11372601840053,0.2064421059242602,127.38000535011952,110,0
M-0365,Delta Mfg,4146,68.20906714983843,1.7933189512233758,117.6213157163118,198,0
M-0366,Gamma Solutions,3769,73.95819781095923,1.058531333380749,86.13731214711956,129,0
M-0367,Alpha Corp,574,76.92855755817811,0.03894971961938164,117.8559164812078,359,0
M-0368,Alpha Corp,1148,77.3463754545933,3.8803587488774625,119.08315973878373,137,0
M-0369,Gamma Solutions,6293,60.14196191332174,2.8641614543506835,103.47897547813713,27,0
M-0370,Beta Industries,6457,67.15844902071203,1.1143191554354854,87.57203619045266,137,0
M-0371,Gamma Solutions,7509,81.94762861876937,0.3899881758241387,110.12100139116704,164,0
M-0372,Beta Industries,9907,78.94647187573872,0.19451890212575623,109.88437022776634,349,1
M-0373,Delta Mfg,4777,56.27140548518936,0.6774029258349326,93.17530645200208,356,0
M-0374,Epsilon Tech,3854,73.51479900352201,0.4424191496899439,88.23171175610096,131,0
M-0375,Delta Mfg,2491,50.2177475062519,1.059929900847414,108.6866968031984,151,0
M-0376,Epsilon Tech,3124,70.4693490206037,5.090258880950138,106.50384211923766,246,0
M-0377,Alpha Corp,5691,88.97767016745976,1.2833350325242985,103.7410195201641,110,0
M-0378,Alpha Corp,3051,60.521072827310135,3.309972517333753,108.74883897880159,73,0
M-0379,Alpha Corp,4,61.65676954508418,1.5785043697953567,93.45835439269521,286,0
M-0380,Beta Industries,5222,77.6402978157286,0.9672400516903987,103.47769080700829,275,0
M-0381,Epsilon Tech,5315,54.57198484790354,2.892478092798555,117.99987545921522,358,0
M-0382,Alpha Corp,4869,63.67244970114961,0.9561944246813077,104.75044879473067,67,0
M-0383,Gamma Solutions,876,75.96441137581752,3.0445853750423555,84.92041292311173,50,0
M-0384,Epsilon Tech,9183,63.65714152310597,0.5170703712067132,102.90961583414642,304,1
M-0385,Epsilon Tech,7027,67.64030012789028,0.20684807113648024,93.94762304739709,3,0
M-0386,Beta Industries,4142,77.44185710315034,2.899788917076374,114.00704444692596,226,0
M-0387,Delta Mfg,6966,74.21546083536562,1.3279701462304763,114.78256105070638,66,0
M-0388,Beta Industries,7079,72.66818396295402,3.298586761467349,85.11838062370954,155,0
M-0389,Alpha Corp,7987,66.60877720729961,4.1667566795736075,121.38519455873283,362,0
M-0390,Gamma Solutions,6799,73.70061115268956,0.08267994757069877,93.31720548082163,111,0
M-0391,Gamma Solutions,4465,68.76267319900244,1.0426314987029235,133.38773435723527,296,0
M-0392,Alpha Corp,635,74.57805609925785,0.7049203640603772,109.26835603249074,256,0
M-0393,Gamma Solutions,1693,65.03067974882022,1.4746814036482936,91.30409752191257,274,0
M-0394,Beta Industries,9874,68.17431025620459,2.366844895605949,92.87020893960978,155,1
M-0395,Beta Industries,4752,60.10042207447986,0.49398622133259035,115.22142937681018,139,0
M-0396,Alpha Corp,8311,69.64992389993765,1.2205957472824722,104.13050165152434,167,0
M-0397,Gamma Solutions,830,61.88999136371155,1.8502495971234807,108.55019135572789,19,0
M-0398,Epsilon Tech,5177,58.85953549838007,0.216552420811239,134.19170349045558,345,0
M-0399,Delta Mfg,9561,72.58661147855388,2.523552569092949,99.51133903656387,223,0
M-0400,Epsilon Tech,8932,72.1273977585766,1.3975238708954074,110.8994428654356,57,0
M-0401,Beta Industries,8308,77.82873734948572,4.479785319906355,131.29766731059578,294,1
M-0402,Beta Industries,5949,65.68874430424901,0.6222029095102676,114.057702131996,133,0
M-0403,Beta Industries,2838,74.08052846836756,0.17167915841063883,85.90095896962991,338,1
M-0404,Beta Industries,1150,75.50797572273663,1.0593522807355054,117.58083517598205,292,0
M-0405,Delta Mfg,7560,74.44773807831595,0.13457654372359867,92.55495713324834,344,0
M-0406,Alpha Corp,1931,61.743463171978576,5.236347886328545,131.10211293099448,205,0
M-0407,Beta Industries,9204,71.49363482271188,0.059179645109602066,97.65698592503033,119,0
M-0408,Gamma Solutions,1664,73.64140296054661,2.100613667426641,150.0,253,0
M-0409,Delta Mfg,1081,70.07178466907942,1.1169841098351558,132.01063982491516,85,0
M-0410,Beta Industries,512,49.13522341628915,0.6897726186745826,98.05081145558032,185,0
M-0411,Gamma Solutions,7805,71.6048962397348,0.1021647994222813,110.30020707502416,225,0
M-0412,Beta Industries,5237,92.12531039397243,1.459954168858035,121.30466422450195,148,0
M-0413,Alpha Corp,559,66.39960731243018,1.3200117208970337,121.75490711340062,280,0
M-0414,Delta Mfg,3672,62.719229021446786,0.4945973823262583,116.63504389964295,227,0
M-0415,Alpha Corp,7404,73.73348559711398,3.615617995036989,128.78238555449164,286,0
M-0416,Delta Mfg,3343,73.12378210466572,0.5438455315005467,108.15546580048446,284,0
M-0417,Beta Industries,4070,81.92735165416414,0.8960068078084062,104.4992349713595,181,0
M-0418,Beta Industries,9662,57.42131844091112,1.1771125126526012,104.79704018113084,109,0
M-0419,Delta Mfg,580,77.31380252574992,0.1584272869071474,122.87559847958191,135,0
M-0420,Gamma Solutions,7004,75.90422061251464,4.035942945002533,115.4777156045397,291,0
M-0421,Gamma Solutions,8130,68.57853463059455,0.703892622643561,114.36925498535385,290,0
M-0422,Beta Industries,3147,73.38687317921689,0.1263434091370546,121.92851373885773,103,0
M-0423,Beta Industries,4249,80.29457481598357,0.7347981805982593,80.0,201,0
M-0424,Alpha Corp,1679,78.7231538002845,1.3751958417795629,114.65103235812725,117,0
M-0425,Beta Industries,3506,58.569806879262714,1.0812483649503304,113.27853333310574,332,0
M-0426,Delta Mfg,7253,78.20158186755485,1.7789143565510186,135.03212121951057,310,1
M-0427,Gamma Solutions,2744,69.35311394967482,0.08562388600328433,87.071180266045,29,0
M-0428,Gamma Solutions,9435,70.72874098015515,0.5022456592333244,133.35779948565136,27,0
M-0429,Alpha Corp,5188,70.73196991001694,2.565799447525859,111.13113693386998,13,0
M-0430,Gamma Solutions,2141,68.4975701120174,0.1248990883000455,117.33484295990067,42,0
M-0431,Gamma Solutions,6617,81.91707497107065,2.9015678652258985,135.13878181414066,224,0
M-0432,Epsilon Tech,2479,69.16282040150789,0.14459470633457772,118.4114190200836,21,0
M-0433,Delta Mfg,6484,58.80453871616831,2.697761212867067,116.00552434193841,136,0
M-0434,Epsilon Tech,9827,66.06470144030271,0.6712796080465844,113.63436778703478,326,0
M-0435,Gamma Solutions,7421,71.78694716810476,1.420933361105889,102.74782797508435,221,0
M-0436,Alpha Corp,9949,82.29214784297051,0.2488819765595089,109.5726631323441,145,1
M-0437,Alpha Corp,4452,76.03094684948833,0.10268925197521046,99.26730850815878,10,0
M-0438,Gamma Solutions,5881,61.49464721252956,0.3649011605026257,109.33149650861778,225,0
M-0439,Beta Industries,6665,94.85189916678891,0.20519734366531556,80.0,141,1
M-0440,Epsilon Tech,2849,72.6477531097798,0.5618348740586039,116.43559351351323,106,0
M-0441,Gamma Solutions,7390,82.75390737999015,1.0835033088553228,108.17394119324561,268,0
M-0442,Alpha Corp,6905,68.48285566422771,1.332865483313338,104.95694394999853,194,1
M-0443,Alpha Corp,2489,75.3335924470545,2.3400298279731087,113.29637125910214,128,0
M-0444,Epsilon Tech,9823,78.39468504518405,1.601716843461375,88.49654115551839,213,0
M-0445,Delta Mfg,9207,82.18194711754256,1.407644723460836,138.93904994931924,151,1
M-0446,Gamma Solutions,9540,80.57368305378225,0.795986547332326,108.458488077686,180,0
M-0447,Gamma Solutions,4611,78.72197000072978,0.9631349106829177,107.81233350541716,317,0
M-0448,Delta Mfg,2839,66.84913268805892,0.8029870079490754,95.51905684800617,26,0
M-0449,Epsilon Tech,8527,64.28253958043939,2.7693174324453604,110.35919573673893,15,0
M-0450,Epsilon Tech,5878,73.32607510324198,0.39204802778966225,130.80439835409922,22,0
M-0451,Alpha Corp,9087,79.3312807234107,0.00860603813012109,125.53874314148051,345,0
M-0452,Delta Mfg,6303,67.77279299223393,1.5804005821317852,122.81656626710834,65,0
M-0453,Epsilon Tech,851,80.65171965714387,0.33933904021900674,118.19598427500908,251,0
M-0454,Beta Industries,1687,84.52616745486179,3.312483232622519,104.62186208656085,21,0
M-0455,Gamma Solutions,6833,60.8367908092658,2.9389860331167963,88.24755249444947,233,0
M-0456,Alpha Corp,2427,61.6307929620372,0.11974607460124587,106.98441842200047,16,0
M-0457,Delta Mfg,9760,68.59624941094664,0.1687260842556096,106.46192803199484,272,0
M-0458,Alpha Corp,4000,73.07612668189196,1.0253050411115927,125.73191659506861,205,0
M-0459,Epsilon Tech,5052,64.75432986232948,1.4094260268071184,114.6408566368973,298,0
M-0460,Epsilon Tech,2738,83.52202678867144,0.4821858015903251,134.18467291855322,160,0
M-0461,Beta Industries,5732,74.24066861518452,1.8923907820392776,127.96232810057262,41,0
M-0462,Gamma Solutions,5387,70.3944704824074,1.3554913164224378,103.15256585743856,108,0
M-0463,Delta Mfg,8002,55.64090476131473,0.5891730658558612,83.07306205070198,125,0
M-0464,Alpha Corp,5536,56.84184183572493,0.038548340947594656,130.78362850912222,152,0
M-0465,Gamma Solutions,3913,72.81009250281807,2.080343500593224,130.39077834846117,13,0
M-0466,Epsilon Tech,1066,48.67404373845164,0.36263671339261594,89.50682613646661,203,1
M-0467,Gamma Solutions,7723,80.12637409644071,2.697938170463888,132.63860029741252,79,0
M-0468,Alpha Corp,4380,68.4184615562768,0.817841623615736,115.73175755888776,42,0
M-0469,Gamma Solutions,4107,102.43092969594733,1.2908492943070162,112.4102824718848,169,1
M-0470,Epsilon Tech,5726,93.0791625061611,3.0947468646308556,134.22174881370992,249,0
M-0471,Gamma Solutions,3373,68.18550930752484,2.988498264356334,130.17027759845922,121,0
M-0472,Delta Mfg,8945,68.93662997468685,0.6966755961137299,119.76996427992806,272,0
M-0473,Gamma Solutions,2082,79.95581514002029,0.35147528512276965,117.09825598717974,300,0
M-0474,Delta Mfg,8967,87.03172609918037,2.238456482956365,119.24591435795539,209,0
M-0475,Gamma Solutions,6748,53.61970942563983,0.8513061567312299,103.99913849176211,158,0
M-0476,Epsilon Tech,9817,52.13624534645314,0.31986779105720226,109.17347825401518,121,0
M-0477,Beta Industries,417,63.779651944456184,3.5217713715990446,96.46524268108186,227,0
M-0478,Beta Industries,8306,75.82737583173865,0.3311648963430617,105.00440336391623,24,0
M-0479,Delta Mfg,8808,74.96873590507597,0.039219023497692046,104.500491819966,230,0
M-0480,Delta Mfg,3974,80.69771454983851,0.030732653477621774,100.47041945567503,26,1
M-0481,Beta Industries,3267,58.00302471634692,1.4605435618481408,112.05119753972694,58,0
M-0482,Epsilon Tech,825,46.83856137031123,1.6256227297270274,105.14028723949134,265,0
M-0483,Epsilon Tech,7668,78.58014195302145,0.5588618094546807,117.53352080527961,126,0
M-0484,Gamma Solutions,5745,61.71803727034765,0.5785179624000235,85.66519080059352,275,0
M-0485,Delta Mfg,9708,49.81512135611362,0.6221234136529628,108.29967808839051,28,1
M-0486,Epsilon Tech,412,71.45063745959382,1.7098947968850604,111.97327460266243,301,0
M-0487,Alpha Corp,7543,77.93175688218678,0.08983806477555668,105.3405614024468,128,0
M-0488,Gamma Solutions,7587,68.77942867878723,3.97007327474107,107.41410950286154,94,0
M-0489,Gamma Solutions,728,65.42151613817511,0.3775480526418305,86.22130983905214,191,0
M-0490,Beta Industries,7164,68.40637767854093,10.0,115.34715657004239,272,0
M-0491,Delta Mfg,8867,66.29417237599218,0.2822487508582523,119.71408973850606,5,0
M-0492,Epsilon Tech,5988,56.51952888059833,2.2146336053945856,117.4030594130565,157,0
M-0493,Epsilon Tech,2504,62.853193230095684,0.37926902320728784,125.58090589163274,52,0
M-0494,Gamma Solutions,2967,75.21279905013814,0.12645370405448378,113.02294408673752,243,0
M-0495,Delta Mfg,2786,73.216785413765,3.1183624180425142,117.18021770976405,151,0
M-0496,Delta Mfg,1122,71.6805980596682,2.9358492354316583,112.34136107685279,262,0
M-0497,Delta Mfg,4079,60.04851518146621,0.7751910803156312,120.31326079388741,305,0
M-0498,Beta Industries,1571,68.18496837864333,1.8179880213202164,86.34155545801816,80,0
M-0499,Epsilon Tech,5073,48.22934953557145,1.2215015283858361,96.59628548032984,183,0
M-0500,Delta Mfg,5104,71.7847666388539,2.875536285483656,133.80349485549635,354,0
M-0501,Beta Industries,2143,84.28857707813567,0.567627226638968,80.0,107,0
M-0502,Alpha Corp,9879,55.25867867957894,1.112474139269655,107.89733105261985,154,1
M-0503,Gamma Solutions,6806,64.14072326682245,0.9964675360925779,127.58412439412102,293,0
M-0504,Epsilon Tech,7357,73.2910677871013,0.6552150090543474,108.60109001687353,205,0
M-0505,Epsilon Tech,3440,82.52842634427483,3.3308865602768005,103.92483392823954,116,0
M-0506,Gamma Solutions,3766,65.51775383699851,0.2720632710429076,111.94132515222951,17,0
M-0507,Alpha Corp,5644,63.077496707341034,0.24291153804662774,104.7031972999633,288,0
M-0508,Beta Industries,2914,50.31076857583917,1.29025388747458,110.46274239135408,156,0
M-0509,Gamma Solutions,4968,71.03438129308107,1.607200161993703,99.74928445219805,25,0
M-0510,Beta Industries,5917,90.42076040143743,0.32466020608070034,126.63011629933587,278,1
M-0511,Beta Industries,8787,72.77358461964675,0.743209723271705,131.34897381598492,317,0
M-0512,Beta Industries,728,69.77721020816287,4.393901496550397,107.99914516832567,126,0
M-0513,Alpha Corp,1365,73.22082310766986,0.4247731641158883,89.20265868963135,300,1
M-0514,Alpha Corp,4492,69.88907996051398,1.6555610292651697,102.14235244529907,358,0
M-0515,Beta Industries,698,61.8698562773987,2.0214726063779143,107.24017009845554,276,0
M-0516,Delta Mfg,7186,78.23279915677705,0.8916606166410127,117.58308315354812,178,0
M-0517,Epsilon Tech,395,72.25761523111754,4.159506895285457,94.87980165243982,344,1
M-0518,Alpha Corp,7400,70.17613251933658,2.001445362811987,98.46256522036774,47,0
M-0519,Delta Mfg,8082,60.2463397272175,0.9185252035125158,117.6601420678821,200,0
M-0520,Delta Mfg,4171,83.03507931934759,1.2636378327097397,124.08363248059337,51,0
M-0521,Epsilon Tech,4360,76.6470274533311,1.769473772267346,100.67608932243974,295,0
M-0522,Beta Industries,2502,64.47079162632699,1.3454315126289347,90.00174419073507,270,1
